"ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","source","url"
"OK07205",1996,"Tulsa, Okla.",379798,31,304,868,3225,4428,12,1165.88291670836,8.16223360839183,80.042548933907,228.542541034971,849.135593131085,NA,NA
"VA12800",1996,"Virginia Beach, Va.",439851,20,127,455,473,1075,12,244.40094486542,4.54699432307759,28.8734139515427,103.444120850015,107.536415740785,NA,NA
"DCMPD00",1996,"Washington, D.C.",543000,397,260,6444,6310,13411,12,2469.79742173112,73.1123388581952,47.8821362799263,1186.74033149171,1162.06261510129,NA,NA
"KS08703",1996,"Wichita, Kan.",312706,24,227,823,1298,2372,12,758.539970451478,7.67494067910433,72.5921472565285,263.186507454286,415.086375061559,NA,NA
"NM00101",1997,"Albuquerque, N.M.",431027,49,270,1729,3629,5677,12,1317.08686462797,11.368197351906,62.6410874492781,401.13496370297,841.942616123816,NA,NA
"TX22001",1997,"Arlington, Texas",303487,12,127,527,1754,2420,12,797.398241110822,3.95404086501234,41.8469324880473,173.648294655125,577.948973102637,NA,NA
"GAAPD00",1997,"Atlanta",420865,150,366,4751,7563,12830,12,3048.48348045098,35.6408824682499,86.9637532225298,1128.86555071104,1797.01329404916,NA,NA
"CO00101",1997,"Aurora, Colo.",266967,17,223,501,917,1658,12,621.050541827267,6.36782823345207,83.530923297636,187.663643821146,343.488146475032,NA,NA
"TX22701",1997,"Austin, Texas",546223,40,283,1284,1920,3527,12,645.706973159314,7.32301642369508,51.8103411976427,235.068827200612,351.504788337364,NA,NA
"MDBPD00",1997,"Baltimore",719587,312,480,8629,7995,17416,12,2420.27718677519,43.358204080952,66.7049293553108,1199.16007376453,1111.05397957439,NA,NA
"MD00301",1997,"Baltimore County, Md.",724348,23,254,2477,4544,7298,12,1007.52676890114,3.17526934567363,35.0660179913522,341.962703010155,627.322778553955,NA,NA
"MA01301",1997,"Boston",555024,43,350,2728,4765,7886,12,1420.83945919456,7.7474127244948,63.0603361296088,491.510277033065,858.521433307389,NA,NA
"NY01401",1997,"Buffalo, N.Y.",312411,46,230,2195,1542,4013,12,1284.52583295723,14.7241934502946,73.6209672514732,702.600100508625,493.580571746834,NA,NA
"NC06001",1997,"Charlotte-Mecklenburg, N.C.",562005,59,345,2716,6045,9165,12,1630.76840953372,10.4981272408608,61.3873542050338,483.269721799628,1075.6132062882,NA,NA
"ILCPD00",1997,"Chicago",2765852,757,2545,25289,36519,65110,12,2354.06666734156,27.369504948204,92.0150463582289,914.329472437426,1320.35264359771,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii97/cii97section1.pdf"
"OHCIP00",1997,"Cincinnati",360875,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"OHCLP00",1997,"Cleveland",496624,77,638,3837,2692,7244,12,1458.64879667515,15.5046876510197,128.467411965592,772.6167080125,542.059989046039,NA,NA
"OHCOP00",1997,"Columbus, Ohio",641338,84,696,3104,2103,5987,12,933.517115779823,13.0976177928019,108.523118854645,483.9881622483,327.908216884077,NA,NA
"TXDPD00",1997,"Dallas",1077829,209,744,5626,8336,14915,12,1383.80021320636,19.3908310130828,69.0276472427445,521.975192725377,773.406542225158,NA,NA
"CODPD00",1997,"Denver",525793,69,356,1253,1857,3535,12,672.317813283935,13.1230351107755,67.7072536150158,238.306710055098,353.180814503046,NA,NA
"MI82349",1997,"Detroit",1021412,469,968,8208,12331,21976,12,2151.53140946063,45.9168288604402,94.7707683089684,803.593456900839,1207.25035539038,NA,NA
"TX07102",1997,"El Paso, Texas",612754,24,225,1066,3534,4849,12,791.345303335433,3.91674309755628,36.7194665395901,173.968672583125,576.740421115162,NA,NA
"VA02901",1997,"Fairfax County, Va.",871555,16,71,447,375,909,12,104.296343891091,1.83579923240645,8.1463590938036,51.2876410553551,43.0265445095261,NA,NA
"TX22012",1997,"Fort Worth, Texas",477900,74,265,1402,2572,4313,12,902.490060682151,15.484410964637,55.4509311571458,293.366813140824,538.187905419544,NA,NA
"CA01005",1997,"Fresno, Calif.",396843,60,192,1794,2736,4782,12,1205.01054573219,15.119329306552,48.3818537809663,452.067946265904,689.441416378769,NA,NA
"HI00200",1997,"Honolulu",880272,34,257,1214,1131,2636,12,299.452896377483,3.86244251776724,29.1955213842994,137.911918134395,128.483014341022,NA,NA
"TXHPD00",1997,"Houston",1801370,254,790,8146,11967,21157,12,1174.49496771901,14.1003791558647,43.855509972965,452.211372455409,664.327706134775,NA,NA
"INIPD00",1997,"Indianapolis",378014,118,383,2750,4601,7852,12,2077.17174496183,31.2157750771135,101.318998767241,727.486283576799,1217.15068754067,NA,NA
"FL01602",1997,"Jacksonville, Fla.",702545,75,606,2369,6387,9437,12,1343.25915065939,10.6754727455181,86.2578197837861,337.202599121764,909.12325900832,NA,NA
"MOKPD00",1997,"Kansas City, Mo.",452070,100,417,2711,5341,8569,12,1895.50290884155,22.1204680691043,92.2423518481651,599.685889353419,1181.45419957086,NA,NA
"NV00201",1997,"Las Vegas",869696,146,593,3745,4568,9052,10,1040.82346015159,16.7874751637354,68.1847450143498,430.610236220472,525.241003753036,"Nevada Department of Motor Vehicles and Public Safety","http://gsd.nv.gov/uploadedFiles/gsdnvgov/content/About/UCR/CrimeInNV_UCR1997.pdf"
"CA01941",1997,"Long Beach, Calif.",445404,56,125,1849,2177,4207,12,944.535747321533,12.5728552056111,28.0644089410962,415.128737056695,488.769746118131,NA,NA
"CA01942",1997,"Los Angeles",3541309,576,1413,20506,34043,56538,12,1596.52828939807,16.265172002782,39.9005000693247,579.051418557375,961.311198768591,NA,NA
"CA01900",1997,"Los Angeles County, Calif.",991403,146,235,2721,8325,11427,12,1152.60897939587,14.7266046199174,23.7037814087712,274.459528567091,839.719064800086,NA,NA
"KY05680",1997,"Louisville, Ky.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNMPD00",1997,"Memphis, Tenn.",637492,138,938,5240,5520,11836,12,1856.65075012706,21.647330476304,147.139101353429,821.971099245167,865.893219052161,NA,NA
"AZ00717",1997,"Mesa, Ariz.",350592,13,126,450,1965,2554,12,728.482110259219,3.70801387367652,35.9392113910186,128.354326396495,560.480558598029,NA,NA
"FL01306",1997,"Miami",391766,98,189,4517,6214,11018,12,2812.39311221494,25.0149323831062,48.2430838817049,1152.98417933154,1586.15091661859,NA,NA
"FL01300",1997,"Miami-Dade County, Fla.",1136368,162,843,5273,10717,16995,12,1495.55425707165,14.2559452571702,74.1837151345339,464.022218154682,943.092378525266,NA,NA
"WIMPD00",1997,"Milwaukee",628507,122,307,3553,2636,6618,12,1052.97156594915,19.4110805448468,48.8459157972783,565.307944064267,419.406625542755,NA,NA
"MN02711",1997,"Minneapolis",363932,58,536,3308,2831,6733,12,1850.07089236451,15.9370431838915,147.280261147687,908.961014695053,777.892573337876,NA,NA
"MD01604",1997,"Montgomery County, Md.",802770,22,173,841,1097,2133,12,265.704996449793,2.74051098072922,21.5503818030071,104.762260672422,136.651842993635,NA,NA
"TN01901",1997,"Nashville, Tenn.",531908,112,550,2583,6046,9291,12,1746.73063762906,21.0562728892966,103.401340081367,485.610293509404,1136.662731149,NA,NA
"NY02900",1997,"Nassau County, N.Y.",1025460,12,62,752,788,1614,12,157.392779825639,1.17020654145457,6.04606713084859,73.3329432644862,76.8435628888499,NA,NA
NA,1997,"National",NA,18208,NA,NA,NA,1636096,NA,611,6.8,NA,NA,NA,NA,NA
"LANPD00",1997,"New Orleans",488509,267,385,3972,3780,8404,12,1720.33677987509,54.6561066428664,78.8112399157436,813.08635050736,773.783082809119,NA,NA
"NY03030",1997,"New York City",7320477,770,2157,44708,45218,92853,12,1268.40095256088,10.5184402601087,29.4652930403306,610.72523006356,617.691989196879,NA,NA
"NJNPD00",1997,"Newark, N.J.",264270,57,170,3442,3558,7227,12,2734.7031445113,21.5688500397321,64.3281492413062,1302.45582169751,1346.35032353275,NA,NA
"CA00109",1997,"Oakland, Calif.",376696,99,306,3482,4342,8229,12,2184.52014356404,26.2811391679232,81.2326119735808,924.352793764733,1152.6535986578,NA,NA
"OK05506",1997,"Oklahoma City",472046,59,409,1397,3200,5065,12,1072.98864941129,12.4987818983743,86.6440982446626,295.945734102185,677.900035166064,NA,NA
"NB02802",1997,"Omaha, Neb.",351745,31,176,818,3848,4873,12,1385.37861234701,8.81320274630769,50.036247850005,232.554833757409,1093.97432799329,NA,NA
"FL04804",1997,"Orlando, Fla.",185837,14,174,1262,2790,4240,12,2281.5693322643,7.5334836442689,93.6304395787706,679.089739933382,1501.31566910787,NA,NA
"PAPEP00",1997,"Philadelphia",1524409,418,650,11938,6198,19204,12,1259.76689982806,27.4204626186279,42.6394753638951,783.123164452585,406.583797392957,NA,NA
"AZ00723",1997,"Phoenix",1172538,175,428,3725,6048,10376,12,884.918015450246,14.9248894278906,36.5020152864982,317.686932107957,515.804178627899,NA,NA
"PAPPD00",1997,"Pittsburgh",353248,50,175,1543,1010,2778,12,786.416342059969,14.1543618081348,49.5402663284718,436.80360539904,285.918108524323,NA,NA
"OR02602",1997,"Portland, Ore.",473696,46,356,1948,5250,7600,12,1604.4045125988,9.71086941836114,75.1536850638384,411.234209281902,1108.3057488347,NA,NA
"MD01721",1997,"Prince George's County, Md.",647142,75,300,2813,3143,6331,12,978.30151651415,11.5894193237342,46.3576772949368,434.680487435524,485.673932459955,NA,NA
"NC09201",1997,"Raleigh, N.C.",248591,23,102,727,1404,2256,12,907.514753148746,9.25214508972569,41.0312521370444,292.448238270895,564.783117651082,NA,NA
"CA03404",1997,"Sacramento, Calif.",383921,41,161,1851,1664,3717,12,968.167930381511,10.679280372785,41.9357107321558,482.130438293295,433.422500983275,NA,NA
"UT01803",1997,"Salt Lake City",185553,21,141,620,685,1467,12,790.609691031673,11.3175211395127,75.9890705081567,334.136338404661,369.166760979343,NA,NA
"TXSPD00",1997,"San Antonio",1038086,95,618,2036,1421,4170,12,401.700822475209,9.15145758636568,59.5326398776209,196.13018574569,136.886539265533,NA,NA
"CA03711",1997,"San Diego",1182653,67,384,2604,6734,9789,12,827.715314635823,5.66522893866586,32.4693718275775,220.18292770576,569.39778616382,NA,NA
"CA03801",1997,"San Francisco",754239,59,233,4606,3651,8549,12,1133.46034877539,7.82245415577821,30.8920647168868,610.681760025668,484.064069877055,NA,NA
"CA04313",1997,"San Jose",840529,43,375,908,4865,6191,12,736.559952125388,5.11582586680531,44.6147604663254,108.027206675796,578.802159116461,NA,NA
"WASPD00",1997,"Seattle",547209,49,218,2081,2654,5002,12,914.093152707649,8.95453108410132,39.8385260476345,380.293452775813,485.0066428001,NA,NA
"MOSPD00",1997,"St. Louis, Mo.",377221,153,225,3572,5641,9591,12,2542.54137494996,40.5597779550979,59.6467322869087,946.925012128169,1495.40985257979,NA,NA
"NY05101",1997,"Suffolk County, N.Y.",1215017,33,34,893,1120,2080,10,171.191020372554,2.71601138091072,2.79831475608983,73.4969140349477,92.1797802006062,"NY Division of Criminal Justice Services","https://data.ny.gov/Public-Safety/Index-Crimes-by-County-and-Agency-Beginning-1990/ca8h-8gjq"
"FL02902",1997,"Tampa, Fla.",299867,35,265,2539,5149,7988,12,2663.84763912001,11.6718411829244,88.3725118135707,846.708707527004,1717.09457859651,NA,NA
"AZ01003",1997,"Tucson, Ariz.",485933,50,291,1446,3329,5116,12,1052.82003897657,10.2894843527811,59.8847989331863,297.571887482431,685.073868208169,NA,NA
"OK07205",1997,"Tulsa, Okla.",381639,40,278,917,3361,4596,12,1204.27943685001,10.4811091109661,72.8437083212145,240.279426368898,880.675193048928,NA,NA
"VA12800",1997,"Virginia Beach, Va.",443844,19,102,515,428,1064,12,239.723866944242,4.28078333829003,22.9810473950307,116.031758906282,96.4302773046386,NA,NA
"DCMPD00",1997,"Washington, D.C.",529000,301,218,4499,5688,10706,12,2023.81852551985,56.8998109640832,41.2098298676749,850.47258979206,1075.23629489603,NA,NA
"KS08703",1997,"Wichita, Kan.",315690,32,228,890,1481,2631,12,833.412524945358,10.1365263391302,72.2227501663024,281.922138807058,469.131109632868,NA,NA
"NM00101",1998,"Albuquerque, N.M.",422417,37,219,1693,3614,5563,12,1316.9451040086,8.75911717568185,51.8445043641709,400.788794011605,855.552688457141,NA,NA
"TX22001",1998,"Arlington, Texas",305948,13,138,506,1202,1859,12,607.619595486815,4.24908808032738,45.1057042373214,165.387582203512,392.877220965654,NA,NA
"GAAPD00",1998,"Atlanta",414262,149,385,4658,7432,12624,12,3047.34684812993,35.9675760750443,92.9363542878661,1124.40919031917,1794.03372744785,NA,NA
"CO00101",1998,"Aurora, Colo.",262465,28,189,477,802,1496,12,569.98075933934,10.6680890785438,72.0096012801707,181.738517516621,305.564551464005,NA,NA
"TX22701",1998,"Austin, Texas",559758,32,219,1097,1678,3026,12,540.590755290679,5.71675616963045,39.1240500359084,195.977547440144,299.772401644997,NA,NA
"MDBPD00",1998,"Baltimore",662253,313,469,7687,7556,16025,12,2419.77008786672,47.2629040563048,70.8188562377218,1160.73464370867,1140.95368386402,NA,NA
"MD00301",1998,"Baltimore County, Md.",726462,21,223,1876,3984,6104,12,840.236653809834,2.890722432832,30.6967191676922,258.237870666325,548.411341542985,NA,NA
"MA01301",1998,"Boston",559631,34,356,2334,4703,7427,12,1327.12448023787,6.07543184705636,63.6133452221196,417.060527383222,840.375175785473,NA,NA
"NY01401",1998,"Buffalo, N.Y.",308648,39,197,1736,1513,3485,12,1129.11795961743,12.6357533500946,63.8267541017599,562.453020917032,490.202431248542,NA,NA
"NC06001",1998,"Charlotte-Mecklenburg, N.C.",593078,65,333,2400,5829,8627,12,1454.61473870216,10.9597725762884,56.1477579677547,404.668525893727,982.83868226439,NA,NA
"ILCPD00",1998,"Chicago",2750917,703,2387,23117,36110,62317,12,2265.3173469065,25.5551148944152,86.7710657936972,840.337967303267,1312.65319891513,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf"
"OHCIP00",1998,"Cincinnati",344828,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"OHCLP00",1998,"Cleveland",495516,81,576,3364,2460,6481,12,1307.92951186238,16.3465962753978,116.242462402829,678.888270005409,496.452183178747,NA,NA
"OHCOP00",1998,"Columbus, Ohio",661227,78,668,2615,2040,5401,12,816.814800363567,11.7962515142304,101.024307839819,395.476893714262,308.517347295256,NA,NA
"TXDPD00",1998,"Dallas",1087178,252,724,5878,9078,15932,12,1465.44540084512,23.1792769905204,66.5944307187967,540.665833929678,835.005859206128,NA,NA
"CODPD00",1998,"Denver",509343,51,320,1064,1481,2916,12,572.502223452565,10.0128989698494,62.8260327519962,208.896558900387,290.766732830332,NA,NA
"MI82349",1998,"Detroit",999976,430,858,8558,14581,24427,12,2442.75862620703,43.0010320247686,85.802059249422,855.820539692953,1458.13499523989,NA,NA
"TX07102",1998,"El Paso, Texas",624510,17,241,823,3293,4374,12,700.389105058366,2.72213415317609,38.5902547597316,131.783318121407,527.293398024051,NA,NA
"VA02901",1998,"Fairfax County, Va.",887432,15,120,383,368,886,12,99.8386355236232,1.69027035310875,13.52216282487,43.1582363493766,41.4679659962679,NA,NA
"TX22012",1998,"Fort Worth, Texas",497830,64,293,1357,2615,4329,12,869.57395094711,12.8557941465962,58.8554325773859,272.583010264548,525.27971395858,NA,NA
"CA01005",1998,"Fresno, Calif.",404297,36,175,1394,2649,4254,12,1052.1967761324,8.90434507305273,43.2850107717841,344.796028662097,655.211391625463,NA,NA
"HI00200",1998,"Honolulu",874736,17,242,1052,1031,2342,12,267.737923213404,1.94344350752684,27.6654899306762,120.264857054014,117.864132721187,NA,NA
"TXHPD00",1998,"Houston",1797157,254,654,7711,11564,20183,12,1123.05157534929,14.1334340850577,36.3908105969595,429.066575708188,643.460754959083,NA,NA
"INIPD00",1998,"Indianapolis",759689,143,586,2893,5002,8624,12,1135.20137845882,18.8234922448528,77.1368283600263,380.813727722792,658.427330131146,NA,NA
"FL01602",1998,"Jacksonville, Fla.",703251,74,521,2051,5467,8113,12,1153.6421562145,10.5225588019071,74.0845018350489,291.645514901507,777.389580676032,NA,NA
"MOKPD00",1998,"Kansas City, Mo.",447730,130,382,2661,5189,8362,12,1867.64344582673,29.0353561298104,85.3192772429813,594.331405087888,1158.95740736605,NA,NA
"NV00201",1998,"Las Vegas",908596,116,501,3292,3142,7051,12,776.032472077799,12.7669503277584,55.1400182259222,362.317245508455,345.808258015664,NA,NA
"CA01941",1998,"Long Beach, Calif.",430018,38,111,1765,1783,3697,12,859.731453101963,8.83683938811864,25.8128729495044,410.447934737616,414.633806026724,NA,NA
"CA01942",1998,"Los Angeles",3621680,426,1395,15835,31545,49201,12,1358.51317620552,11.7624969627355,38.5180358286762,437.228026772106,871.004616642,NA,NA
"CA01900",1998,"Los Angeles County, Calif.",948423,131,256,2219,7664,10270,12,1082.85016284928,13.812402271982,26.9921754322702,233.967333141436,808.078252003589,NA,NA
"KY05680",1998,"Louisville, Ky.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNMPD00",1998,"Memphis, Tenn.",604242,115,722,4172,4048,9057,12,1498.90275750444,19.032109651431,119.488549289854,690.451838832785,669.930259730373,NA,NA
"AZ00717",1998,"Mesa, Ariz.",364588,11,120,501,1781,2413,12,661.842956981579,3.01710423820861,32.9138644168212,137.415383940228,488.496604386321,NA,NA
"FL01306",1998,"Miami",372949,86,140,3797,5482,9505,12,2548.60584154938,23.0594531692001,37.5386446940466,1018.10167073782,1469.90607294831,NA,NA
"FL01300",1998,"Miami-Dade County, Fla.",1070656,120,773,4195,9587,14675,12,1370.65500029888,11.2080817741646,72.1987267619105,391.815858688505,895.432333074302,NA,NA
"WIMPD00",1998,"Milwaukee",588339,111,286,2970,2528,5895,12,1001.97335209803,18.8666738054081,48.6114298049254,504.811001820379,429.684246667313,NA,NA
"MN02711",1998,"Minneapolis",362124,58,458,2371,2637,5524,12,1525.4443229391,16.0166130938574,126.476013741149,654.748097336824,728.203598767273,NA,NA
"MD01604",1998,"Montgomery County, Md.",812755,12,159,712,955,1838,12,226.144410062073,1.47645969572626,19.563090968373,87.6032752797583,117.501584118215,NA,NA
"TN01901",1998,"Nashville, Tenn.",524124,97,483,2223,5747,8550,12,1631.29335806031,18.5070708458304,92.1537651395471,424.13627309568,1096.49624897925,NA,NA
"NY02900",1998,"Nassau County, N.Y.",1031258,13,60,678,805,1556,9,150.883677993286,1.26059628143491,5.81813668354573,65.7449445240667,78.0600005042385,"NY Division of Criminal Justice Services","https://data.ny.gov/Public-Safety/Index-Crimes-by-County-and-Agency-Beginning-1990/ca8h-8gjq"
NA,1998,"National",NA,16974,NA,NA,NA,1533887,NA,567.6,6.3,NA,NA,NA,NA,NA
"LANPD00",1998,"New Orleans",471157,230,299,2965,3394,6888,12,1461.93307114189,48.8159997622873,63.4607996909735,629.301909979052,720.354361709579,NA,NA
"NY03030",1998,"New York City",7357745,633,2046,39359,43853,85891,12,1167.3549436682,8.60317937085343,27.8074328479718,534.932917626256,596.011413823121,NA,NA
"NJNPD00",1998,"Newark, N.J.",269205,60,162,2846,2569,5637,12,2093.94327742798,22.2878475511228,60.1771883880314,1057.18690217492,954.291339313906,NA,NA
"CA00109",1998,"Oakland, Calif.",376375,72,340,2651,3945,7008,12,1861.97276652275,19.1298571903022,90.3354367319827,704.350714048489,1048.15675855198,NA,NA
"OK05506",1998,"Oklahoma City",463637,56,421,1272,2867,4616,12,995.606476618562,12.0784147943326,90.803796935965,274.352564614127,618.371700274137,NA,NA
"NB02802",1998,"Omaha, Neb.",368258,28,173,948,3692,4841,12,1314.56750430405,7.60336503212422,46.9779339484818,257.428216087634,1002.55798923581,NA,NA
"FL04804",1998,"Orlando, Fla.",181527,25,203,1123,2737,4088,12,2252.00658855157,13.7720559476001,111.829094294513,618.640753166196,1507.76468514326,NA,NA
"PAPEP00",1998,"Philadelphia",1449419,338,752,11435,8701,21226,12,1464.44885847364,23.3196887856445,51.8828578899545,788.936808472912,600.309503325125,NA,NA
"AZ00723",1998,"Phoenix",1225692,185,346,3764,5906,10201,12,832.264549332132,15.0935145207768,28.2289514821015,307.091830574076,481.850252755178,NA,NA
"PAPPD00",1998,"Pittsburgh",354228,36,194,1578,1348,3156,12,890.951590501033,10.1629458992513,54.7669862348544,445.475795250517,380.545863116411,NA,NA
"OR02602",1998,"Portland, Ore.",488813,26,361,1639,4681,6707,12,1372.09935087651,5.3190074732055,73.8523729933533,335.302048022454,957.625922387498,NA,NA
"MD01721",1998,"Prince George's County, Md.",655302,101,262,2722,3878,6963,12,1062.56352033108,15.4127409957546,39.9815657513635,415.380999905387,591.788213678579,NA,NA
"NC09201",1998,"Raleigh, N.C.",256084,28,104,802,1182,2116,12,826.291373143187,10.9339123100233,40.6116742943722,313.178488308524,461.567298230268,NA,NA
"CA03404",1998,"Sacramento, Calif.",384703,31,141,1689,1515,3376,12,877.560091811085,8.05816435016103,36.6516507539582,439.039986691032,393.810290015934,NA,NA
"UT01803",1998,"Salt Lake City",178579,16,146,598,705,1465,12,820.36521651482,8.95962011210725,81.7565335229786,334.865801690008,394.783261189726,NA,NA
"TXSPD00",1998,"San Antonio",1100791,89,734,1780,2366,4969,12,451.402673168658,8.08509517247143,66.6793242313936,161.701903449429,214.936350315364,NA,NA
"CA03711",1998,"San Diego",1205728,42,371,2121,6210,8744,12,725.205021364686,3.48337270097402,30.7697921919372,175.910321399188,515.041535072587,NA,NA
"CA03801",1998,"San Francisco",741362,58,244,3927,3108,7337,12,989.664967991346,7.82343848214503,32.9123963731618,529.700739989371,419.228393146668,NA,NA
"CA04313",1998,"San Jose",860211,29,357,901,3868,5155,12,599.271574067293,3.37126588709049,41.5014455755623,104.741743595467,449.657119009173,NA,NA
"WASPD00",1998,"Seattle",538105,49,242,1728,2456,4475,12,831.622081192332,9.10602949238531,44.9726354521887,321.126917609017,456.416498638742,NA,NA
"MOSPD00",1998,"St. Louis, Mo.",344153,113,168,3500,5067,8848,12,2570.94954860193,32.8342336112136,48.8154977582645,1016.98953663051,1472.31028060194,NA,NA
"NY05101",1998,"Suffolk County, N.Y.",1218627,30,131,853,1235,2249,4,184.551958884876,2.46178691264842,10.7498028518981,69.9968078829699,101.34356123736,"NY Division of Criminal Justice Services","https://data.ny.gov/Public-Safety/Index-Crimes-by-County-and-Agency-Beginning-1990/ca8h-8gjq"
"FL02902",1998,"Tampa, Fla.",295027,40,266,2464,4773,7543,12,2556.71514810509,13.5580811247784,90.1612394797764,835.17779728635,1617.81803021418,NA,NA
"AZ01003",1998,"Tucson, Ariz.",467677,45,364,1485,2940,4834,12,1033.61935694935,9.62202545774113,77.8314948137283,317.526840105457,628.638996572421,NA,NA
"OK07205",1998,"Tulsa, Okla.",386251,38,267,849,3216,4370,12,1131.38865659895,9.83816223129519,69.1260346251531,219.805256167622,832.619203574877,NA,NA
"VA12800",1998,"Virginia Beach, Va.",436205,14,84,489,403,990,12,226.957508510907,3.20950012035625,19.2570007221375,112.103254203872,92.3877534645408,NA,NA
"DCMPD00",1998,"Washington, D.C.",523000,260,190,3606,4932,8988,12,1718.54684512428,49.7131931166348,36.3288718929254,689.483747609943,943.02103250478,NA,NA
"KS08703",1998,"Wichita, Kan.",329179,31,187,795,1177,2190,12,665.29152831742,9.41736866568037,56.8079980800719,241.509938361803,357.556223209865,NA,NA
"NM00101",1999,"Albuquerque, N.M.",420169,48,220,1667,3320,5255,12,1250.68722347436,11.4239746387763,52.3598837610581,396.745119225835,790.158245848694,NA,NA
"TX22001",1999,"Arlington, Texas",310910,11,109,546,1285,1951,12,627.512785050336,3.53800135087324,35.0583770222894,175.61352159789,413.302885079283,NA,NA
"GAAPD00",1999,"Atlanta",411291,143,321,4072,6690,11226,12,2729.45432795758,34.7685701851001,78.0469302756443,990.053271284808,1626.58555621203,NA,NA
"CO00101",1999,"Aurora, Colo.",255938,11,182,455,806,1454,12,568.106338253796,4.2979159015074,71.1109721885769,177.777430471442,314.920019692269,NA,NA
"TX22701",1999,"Austin, Texas",560389,21,193,1002,1574,2790,12,497.868444955201,3.74739689751226,34.4403619628508,178.804366252728,280.87631984211,NA,NA
"MDBPD00",1999,"Baltimore",650588,305,374,7462,10536,18677,0,2870.7876567044,46.8806679496087,57.4864584037824,1146.96244013108,1619.45809021992,"Maryland Statistical Analysis Center","https://data.maryland.gov/Public-Safety/Violent-Crime-Property-Crime-by-Municipality-2000-/2p5g-xrcb"
"MD00301",1999,"Baltimore County, Md.",727051,30,188,1703,4146,6067,12,834.466908098607,4.12625799290559,25.8578834222083,234.23391206394,570.248854619552,NA,NA
"MA01301",1999,"Boston",557812,31,337,2467,4428,7263,12,1302.05158727313,5.5574279506357,60.4146199794913,442.263701748976,793.815837594028,NA,NA
"NY01401",1999,"Buffalo, N.Y.",301069,32,176,1473,1562,3243,12,1077.16171375997,10.6287927352202,58.4583600437109,489.256615593103,518.817945387934,NA,NA
"NC06001",1999,"Charlotte-Mecklenburg, N.C.",604931,84,262,2517,5275,8138,12,1345.27739527318,13.885881199674,43.3107246942213,416.080511661661,872.000277717624,NA,NA
"ILCPD00",1999,"Chicago",2821032,641,2469,20210,28027,51347,12,1820.14950557101,22.7221811025185,87.5211624682031,716.404493107487,993.501668892802,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf"
"OHCIP00",1999,"Cincinnati",337815,28,249,1209,1005,2491,12,737.385847283276,8.28856030667673,73.7089827272324,357.888193241863,297.500111007504,NA,NA
"OHCLP00",1999,"Cleveland",497903,78,506,3038,2429,6051,12,1215.29695543108,15.6657019539951,101.626220368224,610.159006874833,487.846026234025,NA,NA
"OHCOP00",1999,"Columbus, Ohio",673401,71,638,3026,2020,5755,12,854.617085510714,10.543494886405,94.7429540496673,449.360782060021,299.969854514621,NA,NA
"TXDPD00",1999,"Dallas",1091386,191,663,6357,8224,15435,12,1414.25673409774,17.5006826182487,60.7484428057534,582.470363372812,753.537245300929,NA,NA
"CODPD00",1999,"Denver",509624,63,249,1038,1559,2909,12,570.81299153886,12.3620551622373,48.8595513555092,203.679575530195,305.911809490919,NA,NA
"MI82349",1999,"Detroit",975020,415,790,7823,12948,21976,12,2253.90248405161,42.563229472216,81.0239789953027,802.342516050953,1327.97275953314,NA,NA
"TX07102",1999,"El Paso, Texas",623888,14,185,715,3366,4280,12,686.020567794219,2.24399251147642,29.652758187367,114.603903264689,539.519913830688,NA,NA
"VA02901",1999,"Fairfax County, Va.",903902,15,66,258,236,575,8,63.6130907996663,1.65947193390434,7.30167650917909,28.5429172631546,26.1090250934283,"Virginia State Police","http://www.vsp.state.va.us/downloads/Crime_in_Virginia/crimeinvirginia.pdf"
"TX22012",1999,"Fort Worth, Texas",498883,67,286,1447,2446,4246,12,851.101360439221,13.4300026258662,57.3280709104139,290.047967158632,490.295319744309,NA,NA
"CA01005",1999,"Fresno, Calif.",403966,26,160,1268,2554,4008,12,992.16270676245,6.43618522350891,39.6072936831317,313.887802438819,632.231425416991,NA,NA
"HI00200",1999,"Honolulu",866566,37,235,907,1019,2198,12,253.644846439856,4.26972671441067,27.1185345374732,104.666003512716,117.590581675256,NA,NA
"TXHPD00",1999,"Houston",1812277,241,748,8350,12178,21517,12,1187.29090530863,13.2981878598029,41.2740436478529,460.746342860391,671.972330940579,NA,NA
"INIPD00",1999,"Indianapolis",759066,113,424,2598,4579,7714,12,1016.24891643151,14.8867160431372,55.8581203742494,342.262728142217,603.241351871906,NA,NA
"FL01602",1999,"Jacksonville, Fla.",702462,83,459,1703,5020,7265,12,1034.21964462135,11.8155857541048,65.3416127847485,242.433042641452,714.62940344104,NA,NA
